CCXI,9869.77085651,0.005016046900997679,249,0,9869.77085651,839
PHII,9881.18918243,0.004001578519920492,249,0,9881.18918243,3452
QCOM,9587.64621897,0.01744881788711587,249,0,9587.64621897,9
CBOE,9843.80825081,0.00725484491836373,249,0,9843.80825081,1017
ABCD,9905.40425532,0.003910494855327111,249,0,9905.40425532,1420
STFC,9976.11576735,0.0033071159419062186,249,0,9976.11576735,3341
VIAV,9809.97244599,0.007290851560978046,249,0,9809.97244599,459
VBTX,9901.90434493,0.0027206014103018494,249,0,9901.90434493,289
PFBC,9879.07812954,0.003456011359184357,249,0,9879.07812954,58
FMI,9877.89294085,0.0035042493212732767,249,0,9877.89294085,152
SPEX,9646.91802672,0.011612962982443457,249,0,9646.91802672,1737
LTEA,9752.61728395,0.011380852767240747,249,0,9752.61728395,1557
FSNN,9865.33333333,0.004653587235368915,249,0,9865.33333333,1340
MGPI,9932.50333422,0.0027286404221184874,249,0,9932.50333422,76
SMTC,9854.96779582,0.004781890713801541,249,0,9854.96779582,3833
MCEP,9880.29283489,0.004140156352649831,249,0,9880.29283489,962
MKSI,9889.17433702,0.005887641784955639,249,0,9889.17433702,2881
ZNGA,9907.69480519,0.0026006277857151794,249,0,9907.69480519,692
VNDA,9633.42351338,0.01041775420126526,249,0,9633.42351338,202
TANNL,9869.42544241,0.0035328878625333292,249,0,9869.42544241,19
SNMX,10006.1716621,0.0029718757059554513,249,0,10006.1716621,1315
PODD,9669.24850563,0.013996242789052805,249,0,9669.24850563,209
DWAS,9820.96728939,0.006590559368794516,249,0,9820.96728939,687
CACB,9858.78991597,0.0032710153895391786,249,0,9858.78991597,3799
PNQI,10022.1735042,0.0013702213813557341,249,0,10022.1735042,472
CRIS,9768.72222222,0.007638424200967419,249,0,9768.72222222,3651
PRPH,9998.9375,0.0019841863443018585,249,0,9998.9375,3947
GASS,9912.94877506,0.002621784118880757,249,0,9912.94877506,1192
WMAR,9900.83123426,0.003869643182894299,249,0,9900.83123426,4054
OPHT,9981.82432114,0.0014890835218007395,249,0,9981.82432114,106
CYAD,9715.05475108,0.0056342952334123165,249,0,9715.05475108,17
LRCX,9875.78158931,0.0031963043008580642,249,0,9875.78158931,1761
MATR,9958.98076923,0.0018381932595632337,249,0,9958.98076923,2538
MANT,9930.55663686,0.0019272100345762893,249,0,9930.55663686,3304
FUSB,9782.61225893,0.0048753453104214495,249,0,9782.61225893,2228
CRIS,9508.38135593,0.0170338243800439,249,0,9508.38135593,1252
PTC,9923.19834838,0.0019793635755386263,249,0,9923.19834838,2580
SGC,10055.9455671,0.0032602247896450875,249,0,10055.9455671,2658
VCIT,9904.00668662,0.0023522925233445294,249,0,9904.00668662,1480
EQBK,10211.0752523,0.004113664225090444,249,0,10211.0752523,11
SBFGP,10253.8090359,0.008106511390198828,249,0,10253.8090359,275
PIRS,9695.19125683,0.016448277586447298,249,0,9695.19125683,120
DHIL,9843.17037668,0.0046483088591584825,249,0,9843.17037668,245
BV,9769.97782964,0.006015224521727441,249,0,9769.97782964,735
KNDI,9838.13461538,0.005330543639585404,249,0,9838.13461538,585
JASN,9698.25858124,0.010088546380567174,249,0,9698.25858124,257
IMMU,9701.49178681,0.011720573192420494,249,0,9701.49178681,178
RPRX,10161.0000229,0.0057185860742467055,249,0,10161.0000229,3146
TCBIW,9927.36536579,0.002044060128443952,249,0,9927.36536579,1259
FEUZ,9892.39245117,0.0029167076045347236,249,0,9892.39245117,250
FANG,10078.2527669,0.002322395548041854,249,0,10078.2527669,127
HDS,9921.86235384,0.0020396223042819127,249,0,9921.86235384,630
KBWB,9891.03351182,0.003888264632746898,249,0,9891.03351182,37
CLRBW,9823.33334134,0.006470167402274655,249,0,9823.33334134,83
WHLRP,9998.39323541,0.0028507704044474346,249,0,9998.39323541,1
CRME,9776.63741339,0.008914317047196876,249,0,9776.63741339,3017
EVOK,9916.92974589,0.002688846475576163,249,0,9916.92974589,206
FMBI,9892.46371108,0.0021051754401664427,249,0,9892.46371108,1284
NEPT,9846.89057751,0.00616888712565377,249,0,9846.89057751,5
CARZ,10122.9179866,0.0043304797740714605,249,0,10122.9179866,181
GK,9946.46164033,0.0024506283686875838,249,0,9946.46164033,3482
RUN,9887.75471698,0.0039957897717344,249,0,9887.75471698,51
VYMI,9948.18027392,0.0016449814043917154,249,0,9948.18027392,2
ELGX,10199.5934066,0.009522162910400297,249,0,10199.5934066,2626
GRPN,9874.57300275,0.0035308069912171583,249,0,9874.57300275,765
ABCD,9936.8988764,0.00298451458874418,249,0,9936.8988764,132
FDEF,9936.50639845,0.0018589908367964898,249,0,9936.50639845,3292
HSTM,10057.6153846,0.011722663429194731,249,0,10057.6153846,2075
CME,10087.9936266,0.003515277462089936,249,0,10087.9936266,795
QURE,9857.7741871,0.004718490516535705,249,0,9857.7741871,345
GMLP,9975.44867108,0.004826681113484104,249,0,9975.44867108,582
CVLY,9925.78126106,0.002224122249643272,249,0,9925.78126106,514
MNTX,9889.50124069,0.0024859710251955054,249,0,9889.50124069,1872
SFBS,9947.68406303,0.0019096413705947729,249,0,9947.68406303,347
WVVI,10423.8995816,0.012957553174108028,249,0,10423.8995816,1103
JAZZ,11650.0185185,0.06251632174325843,249,0,11650.0185185,464
BOFI,9379.96159341,0.03456053779402273,249,0,9379.96159341,2478
XNCR,10153.0000045,0.008448024824505405,249,0,10153.0000045,137
MGIC,10638.7292257,0.01717944324696331,249,0,10638.7292257,572
CALL,9224.75010546,0.04572495779468399,249,0,9224.75010546,374
GNCMA,10032.3434705,0.0016554818518512092,249,0,10032.3434705,853
ASML,9921.16759055,0.0024464347155222746,249,0,9921.16759055,3438
GIGM,10020.25011,0.001604011753607464,249,0,10020.25011,283
CATM,9965.56535148,0.0012882481916048029,249,0,9965.56535148,916
LGCY,9887.66351217,0.0026611386746525365,249,0,9887.66351217,817
SCON,9927.09398256,0.00218938429509933,249,0,9927.09398256,3735
VRSN,9934.4325836,0.0017940517780175912,249,0,9934.4325836,2876
PETS,9940.70602548,0.0017545887508641762,249,0,9940.70602548,2057
ABTX,9929.28059674,0.0018934712831007608,249,0,9929.28059674,16
FULT,9924.55865839,0.0016884569421608212,249,0,9924.55865839,3586
KBWP,9960.72619328,0.0010773538473269832,249,0,9960.72619328,427
MBVX,9927.40540079,0.002102368472149622,249,0,9927.40540079,1744
HBANP,9951.39723534,0.001452119185830856,249,0,9951.39723534,82
WABC,9921.99157562,0.0019337657702513163,249,0,9921.99157562,3227
MBCN,9922.75252468,0.00207209905796162,249,0,9922.75252468,947
PCYG,10029.0,0.0030402306116662317,249,0,10029.0,855
VRSN,9746.89570342,0.007430056623580601,249,0,9746.89570342,172
EMITF,10005.2687744,0.0007865168534194739,249,0,10005.2687744,749
TENX,9897.79874152,0.0023981379102367196,249,0,9897.79874152,61
MBVT,9962.67864823,0.001920427583250447,249,0,9962.67864823,2623
CVTI,9925.93998268,0.0022933425417644,249,0,9925.93998268,1213
POWL,9953.82939611,0.0024626227587744146,249,0,9953.82939611,2525
NKSH,9897.74644255,0.0036866694084358984,249,0,9897.74644255,3555
UTEK,10050.7783892,0.004458126290446031,249,0,10050.7783892,1876
DRAD,10005.9897993,0.0013986387309159872,249,0,10005.9897993,2567
LTBR,10052.5555448,0.01568255197525432,249,0,10052.5555448,611
RGEN,9879.16129032,0.0029597396531149955,249,0,9879.16129032,414
VALX,10605.1963646,0.028092041749118137,249,0,10605.1963646,287
RESN,6708.48335821,0.12570132567756426,175,0,6708.48335821,137
PVTBP,9945.28772463,0.0014083389549942667,249,0,9945.28772463,1877
FWONA,9997.0919132,0.00079827039487843,249,0,9997.0919132,313
VECO,9905.10118341,0.0022619669567011357,249,0,9905.10118341,268
KBWY,10108.2742339,0.005237056621874462,249,0,10108.2742339,411
CPLA,10007.5181595,0.001799744079430546,249,0,10007.5181595,1700
EVGN,9997.71910112,0.0007554631129348849,249,0,9997.71910112,345
GLDD,9965.06078216,0.0010707364644705747,249,0,9965.06078216,1407
RTIX,9964.71432653,0.0010464473555484046,249,0,9964.71432653,63
BKEPP,9980.39430309,0.0005566041711175873,249,0,9980.39430309,98
FEUZ,9951.33884873,0.001035214513922046,249,0,9951.33884873,30
PNFP,9892.76239019,0.003208353525760967,249,0,9892.76239019,1915
FSBK,9990.40899339,0.0010481295894788447,249,0,9990.40899339,988
STDY,10138.4798387,0.004840539193423454,249,0,10138.4798387,229
TCBIW,10038.0461245,0.0018503082002262802,249,0,10038.0461245,486
BNTC,9954.27576602,0.0008421175938587474,249,0,9954.27576602,403
SMBK,9996.73913043,0.0005938429127907342,249,0,9996.73913043,2588
HOPE,9952.13421394,0.0011189948837907677,249,0,9952.13421394,2036
ALLT,9888.66666667,0.002665584570472742,249,0,9888.66666667,499
TTS,9760.08805464,0.0066992029509744325,249,0,9760.08805464,110
BLCM,9954.58863922,0.0013940875829365432,249,0,9954.58863922,116
TRST,9961.60560233,0.001398183707822693,249,0,9961.60560233,3044
PRAH,9976.55003413,0.0013414670112654374,249,0,9976.55003413,202
AUDC,9974.39121756,0.0014190118167429731,249,0,9974.39121756,998
LGCYP,9958.01719731,0.0009827520514808573,249,0,9958.01719731,121
BCRX,9955.02601739,0.0017759227118495685,249,0,9955.02601739,198
CRBP,9969.02008608,0.0008929968741786992,249,0,9969.02008608,92
UBNT,10049.0982378,0.002105964409834181,249,0,10049.0982378,232
ECOL,9969.92899667,0.0005609239125427281,249,0,9969.92899667,1896
CTRN,9973.64120905,0.0005975707684298381,249,0,9973.64120905,1260
GFED,9995.04411933,0.0013087787122039543,249,0,9995.04411933,2540
CALD,9854.02977667,0.004185484139763795,249,0,9854.02977667,2098
IPGP,9952.6570411,0.0016533793981085378,249,0,9952.6570411,1511
LTRX,9929.0,0.002053984491890007,249,0,9929.0,3175
CLRB,10563.6387937,0.026227662634181043,249,0,10563.6387937,919
TQQQ,10103.7906219,0.00603560888532445,249,0,10103.7906219,642
ESSA,9968.49571356,0.0005483928375537239,249,0,9968.49571356,165
EXAC,10033.1704198,0.0023485226417776536,249,0,10033.1704198,2650
TLF,10058.1767867,0.0038313107870518535,249,0,10058.1767867,1123
UGLD,9967.86165313,0.000780897469245151,249,0,9967.86165313,388
NTEC,10047.1055901,0.004871695151664714,249,0,10047.1055901,110
KFFB,9932.72562917,0.00200451750292994,249,0,9932.72562917,1590
KFFB,9964.35155013,0.0014898001840622406,249,0,9964.35155013,1519
ENDP,10006.7374359,0.0009527272578929921,249,0,10006.7374359,2959
KTEC,9950.80581148,0.0016635669307473338,249,0,9950.80581148,3520
IAC,10035.1979059,0.0008497310378301117,249,0,10035.1979059,2823
HRTX,10058.573966,0.002393849893448494,249,0,10058.573966,868
NAII,9914.04889976,0.0022925266611695844,249,0,9914.04889976,1575
AROW,9977.60388919,0.00045562742848000745,249,0,9977.60388919,2596
CLLS,9979.44851188,0.0007272551586441301,249,0,9979.44851188,137
MERC,9963.91634631,0.0009090741416419947,249,0,9963.91634631,747
VGIT,9959.92689127,0.0008864153961619909,249,0,9959.92689127,381
SBBX,9964.44376293,0.0007579043636984483,249,0,9964.44376293,3565
SAUC,9970.0,0.0006858565664911193,249,0,9970.0,514
ANSS,9973.08634347,0.0007144190263315259,249,0,9973.08634347,1529
BPFHW,9944.4,0.001754469924981052,249,0,9944.4,129
XENE,9957.45263158,0.0009913801904010081,249,0,9957.45263158,114
RPD,9971.15491079,0.0007427151742259111,249,0,9971.15491079,11
BANR,9988.11588013,0.0002454609295019806,249,0,9988.11588013,3253
OFED,9974.85778072,0.0007470648452351668,249,0,9974.85778072,39
VTVT,9986.47486034,0.0003940127224647575,249,0,9986.47486034,60
QLC,9954.30605,0.001182126912505535,249,0,9954.30605,70
HTBI,9964.42592411,0.000854001298922007,249,0,9964.42592411,228
FBRC,9935.48717365,0.0014921317685440366,249,0,9935.48717365,1015
AGIIL,9966.86562865,0.0007957079835272241,249,0,9966.86562865,133
NSYS,9949.85377358,0.000911615006254954,249,0,9949.85377358,2742
KEQU,9990.46049775,0.000393860818376846,249,0,9990.46049775,47
SOXX,9977.40647345,0.000632172237733882,249,0,9977.40647345,2006
VSTM,9962.77062374,0.0007699173596321366,249,0,9962.77062374,313
SHOO,9983.54001368,0.00036281828356867754,249,0,9983.54001368,3973
SAVE,10221.8959058,0.007294835085326441,249,0,10221.8959058,422
SPRT,9972.11364385,0.0006686479702925757,249,0,9972.11364385,1568
AZPN,9955.00943389,0.0011447042219663549,249,0,9955.00943389,3953
MITL,11023.4031414,0.03578764869848537,249,0,11023.4031414,796
SVVC,9979.86647523,0.0005807376000445908,249,0,9979.86647523,973
RADA,9931.5042735,0.0018593494386413344,249,0,9931.5042735,3156
SPPI,10007.2246377,0.0007777016400809044,249,0,10007.2246377,3385
TROVU,10160.2585992,0.09666741877755279,249,0,10160.2585992,382
FGM,9766.12852159,0.03797341318292179,249,0,9766.12852159,775
SHPG,8874.4198108,0.07853539426539546,249,0,8874.4198108,405
NHTC,10002.740695,0.00053073771071297,249,0,10002.740695,2292
EIGI,9966.03893576,0.0007450064829997161,249,0,9966.03893576,85
EMCF,9976.57460576,0.0005162072921010033,249,0,9976.57460576,55
VRSK,9948.76517362,0.0011954338554007854,249,0,9948.76517362,1095
FWONA,9950.0457425,0.0011945139475166963,249,0,9950.0457425,234
OPTT,9966.05848013,0.0008832577285805611,249,0,9966.05848013,1611
INCR,10007.2795056,0.0007189175321286757,249,0,10007.2795056,235
PRKR,9994.4857924,0.0002632817185295312,249,0,9994.4857924,3335
CSB,9947.83064148,0.0011684299396087566,249,0,9947.83064148,13
BMRA,9956.66666676,0.0012644422997880366,249,0,9956.66666676,1860
DSPG,9978.2306298,0.0004839119866058017,249,0,9978.2306298,734
TRNS,9960.25,0.0010024966376177462,249,0,9960.25,1839
VICR,9967.02428722,0.000693651805397521,249,0,9967.02428722,3046
VONV,9963.05496235,0.0007511560934912735,249,0,9963.05496235,272
NBTB,9970.55909642,0.0006032060679870958,249,0,9970.55909642,1942
RGLD,9954.83090449,0.0010206691770813753,249,0,9954.83090449,1669
PFM,9975.12202753,0.0005903858381803628,249,0,9975.12202753,2238
RSYS,9962.32074883,0.0009667059859526073,249,0,9962.32074883,1678
BMRN,10010.8445333,0.0007609795747128624,249,0,10010.8445333,3789
SIGM,9913.07851596,0.0016284768394504798,249,0,9913.07851596,1295
PVTBP,9977.81272723,0.0005643625859060584,249,0,9977.81272723,1449
NEON,9882.3125,0.0032128390863990237,249,0,9882.3125,2158
TACO,9971.1744066,0.0006474343381105191,249,0,9971.1744066,63
PSMT,10096.1965573,0.0032196500900545664,249,0,10096.1965573,2342
CTSH,10084.0745072,0.0041331636837071695,249,0,10084.0745072,1054
PRAH,10069.0820262,0.004555926970860019,249,0,10069.0820262,67
ADXS,10040.3125001,0.0014227974185933273,249,0,10040.3125001,382
DBVT,9995.42507072,0.003728714794456161,249,0,9995.42507072,292
CALL,9954.81642418,0.001066432457662924,249,0,9954.81642418,1739
FORR,9985.51163818,0.0008092497973606956,249,0,9985.51163818,325
TIL,9936.75482625,0.0018610652202500082,249,0,9936.75482625,387
CTRP,9943.67252899,0.001965996033537498,249,0,9943.67252899,1063
CNIT,9913.83362218,0.003972951926192264,249,0,9913.83362218,441
UNAM,9973.61327055,0.0007171082395094129,249,0,9973.61327055,3110
ISRG,9965.08183724,0.0009025949402367587,249,0,9965.08183724,2463
AVEO,9961.58974359,0.0018797470377298687,249,0,9961.58974359,1145
UNAM,9963.2999841,0.0008614513221937176,249,0,9963.2999841,1317
IDSA,9873.9964879,0.008709881113729905,249,0,9873.9964879,981
FGM,9954.95791854,0.001125763548405456,249,0,9954.95791854,621
ALDR,10015.0830615,0.0026162551007686704,249,0,10015.0830615,421
PPSI,9969.326062,0.0015316716228759221,249,0,9969.326062,265
LMRK,9994.72205667,0.003954257704266931,249,0,9994.72205667,272
OSBCP,9987.52520221,0.0006379347414574086,249,0,9987.52520221,2881
MARPS,9966.27110917,0.0007474083486767541,249,0,9966.27110917,3735
SSFN,9957.17087055,0.000984541610063445,249,0,9957.17087055,3568
SSYS,9985.45737209,0.0005455171815663118,249,0,9985.45737209,2889
BGFV,9926.71331842,0.003408183967540293,249,0,9926.71331842,3129
HRTX,9739.48484746,0.008367410780677284,249,0,9739.48484746,1769
LGIH,10080.0410924,0.0076054402287706385,249,0,10080.0410924,574
IPCC,9943.16055972,0.002356851311590054,249,0,9943.16055972,1098
NYMTP,9978.54599178,0.000357088643944377,249,0,9978.54599178,14
FRBK,9963.90124556,0.000598724223645617,249,0,9963.90124556,1597
CSOD,9881.10075141,0.004318293871177609,249,0,9881.10075141,765
ATAX,10016.4628348,0.0016152573078048054,249,0,10016.4628348,3943
SLRC,9985.05418766,0.0015372794203499238,249,0,9985.05418766,647
NRIM,10172.1523502,0.006528250554077176,249,0,10172.1523502,62
WSBC,9988.26670865,0.00035372350796020446,249,0,9988.26670865,780
HIHO,9989.59708851,0.0004893570711023579,249,0,9989.59708851,3973
TCPC,9969.37810506,0.0007455026907817941,249,0,9969.37810506,183
OFS,9963.79022842,0.0009740434233056376,249,0,9963.79022842,499
ESES,9931.38410596,0.0014632117298826457,249,0,9931.38410596,171
NTIC,9830.64096686,0.0039860931128029966,249,0,9830.64096686,3777
AMPH,10074.8065674,0.004523724653330505,249,0,10074.8065674,46
BV,9939.92632525,0.0018693165743557786,249,0,9939.92632525,364
CFRX,9987.87951807,0.0003042069562169355,249,0,9987.87951807,363
LMBS,9977.04123513,0.0003721222326451901,249,0,9977.04123513,196
VSAR,9781.85334007,0.009200379037073509,249,0,9781.85334007,223
BANX,9965.53681123,0.0008819226274330216,249,0,9965.53681123,289
DIOD,10029.6725874,0.002019343774059227,249,0,10029.6725874,3217
GPAC,9969.3095723,0.0006975941578959507,249,0,9969.3095723,70
PKOH,9990.93049203,0.0013447229903682234,249,0,9990.93049203,1606
GSIT,9958.79351741,0.0010918813730374569,249,0,9958.79351741,1035
MCHI,9979.69044397,0.0005304352139052183,249,0,9979.69044397,760
SOHO,10214.0771481,0.004628502328686184,249,0,10214.0771481,2010
ONEQ,9968.304799,0.0007792728838302644,249,0,9968.304799,2933
UCTT,9987.25728771,0.0007435838272593113,249,0,9987.25728771,2665
FLKS,9940.36842105,0.0014215389582423878,249,0,9940.36842105,42
CDL,9976.95323984,0.0005752947067815202,249,0,9976.95323984,49
CDTX,9969.90140493,0.0006415560454488988,249,0,9969.90140493,98
MTGEP,9975.9437747,0.0005132109925819235,249,0,9975.9437747,74
TRNS,9990.51028807,0.0007926889738388873,249,0,9990.51028807,1083
ACOR,10080.7884039,0.004428688260288742,249,0,10080.7884039,1528
ADRO,8441.24402226,0.05398585145341872,249,0,8441.24402226,137
AMD,10139.4126984,0.007865206382130242,249,0,10139.4126984,3215
HIMX,9819.18755877,0.011573028928087262,249,0,9819.18755877,1240
FISV,9970.68716302,0.0006591395404932428,249,0,9970.68716302,1085
MICT,9974.67846821,0.0005405427863219384,249,0,9974.67846821,739
PSMT,9924.47809404,0.0018563783966124945,249,0,9924.47809404,865
KTOV,9988.60546875,0.0011135119372202838,249,0,9988.60546875,39
PRTK,9962.17930329,0.0011364754531182463,249,0,9962.17930329,368
KALV,9977.81039836,0.000835348368331499,249,0,9977.81039836,22
DAKT,10001.749772,0.0006562601998630755,249,0,10001.749772,560
EVAR,9882.6942446,0.002922989327979491,249,0,9882.6942446,209
MATW,9965.50464704,0.0007701087633418765,249,0,9965.50464704,775
OMER,9913.86761843,0.002462804180735885,249,0,9913.86761843,1545
WMGIZ,9972.46788991,0.00043370449177276946,249,0,9972.46788991,655
MCHP,9961.22030858,0.0009648602612286522,249,0,9961.22030858,3322
DGRS,9957.17558732,0.0010957517081665897,249,0,9957.17558732,171
NTWK,10147.9999982,0.0047672899134241446,249,0,10147.9999982,675
IROQ,9962.6980997,0.0009055525339656275,249,0,9962.6980997,380
FSBW,9972.03054952,0.0006773360622635521,249,0,9972.03054952,612
PBSK,9966.28764007,0.0007415847520297407,249,0,9966.28764007,395
CBPO,9970.36942675,0.0006506749609957996,249,0,9970.36942675,500
SNDX,9972.37553586,0.0007028254930188904,249,0,9972.37553586,3
DFVS,9965.53434651,0.0007824129391729545,249,0,9965.53434651,1077
SCZ,9953.45382679,0.0011189362157095466,249,0,9953.45382679,1188
EPIX,9944.7872969,0.0013157060296555725,249,0,9944.7872969,132
ABMD,9954.75757782,0.001246261796790067,249,0,9954.75757782,2125
ASTC,9957.84153005,0.0008758713588217628,249,0,9957.84153005,3818
CCNE,9954.75270361,0.0010014013995143754,249,0,9954.75270361,76
MANT,9973.00443652,0.0005867859868298849,249,0,9973.00443652,2836
OTEL,9972.84987912,0.0005950404058836289,249,0,9972.84987912,759
PEGI,9962.70448841,0.000989195914734979,249,0,9962.70448841,183
NATI,9926.98668784,0.0018962514724605185,249,0,9926.98668784,2174
CMPR,9991.04529967,0.0006167407825241307,249,0,9991.04529967,318
NVFY,9958.0044843,0.0008424856333046376,249,0,9958.0044843,734
ZIV,9948.87389755,0.0014040372770145783,249,0,9948.87389755,894
ATAI,9900.97393935,0.0023483611353792328,249,0,9900.97393935,471
MDGL,9928.82125983,0.0016563903450022802,249,0,9928.82125983,627
FCNCA,9983.15436467,0.0006940980313789361,249,0,9983.15436467,1537
BWLD,9977.44188636,0.0009690241333592908,249,0,9977.44188636,1694
ASET,9971.82438449,0.0007652865704205756,249,0,9971.82438449,6
TASR,10014.9365791,0.003023749760360959,249,0,10014.9365791,3418
AAWW,9969.04002074,0.0005103899131375196,249,0,9969.04002074,2552
USLM,9975.25135448,0.0005988678207617254,249,0,9975.25135448,1981
FNGN,9913.51323458,0.002019859498253827,249,0,9913.51323458,1341
OHAI,9956.17829275,0.0008825134950594743,249,0,9956.17829275,512
OTIC,9897.3473201,0.003699175874793186,249,0,9897.3473201,166
INTL,9942.27777778,0.0017541214165806476,249,0,9942.27777778,325
CLNE,9955.50479968,0.0013455210317740661,249,0,9955.50479968,288
PESI,9931.65517238,0.0016329371897055654,249,0,9931.65517238,1957
UBIO,9864.86315918,0.0052288995435018385,249,0,9864.86315918,56
MITL,9999.20962199,0.0016202104591011427,249,0,9999.20962199,453
PANL,10033.6990741,0.002443088575669902,249,0,10033.6990741,548
PUI,9932.88662134,0.0020837870911419305,249,0,9932.88662134,335
EGAN,9906.14736962,0.001517376533404097,249,0,9906.14736962,179
AMTD,9979.58903032,0.0005386995698803388,249,0,9979.58903032,2044
GRIF,10006.7500838,0.0015143635364414808,249,0,10006.7500838,3156
NMRX,9832.34851138,0.005674136088156126,249,0,9832.34851138,3811
INTC,9978.20373417,0.002388215397864534,249,0,9978.20373417,3591
CACC,9978.75112138,0.0007640199728403827,249,0,9978.75112138,4063
SNHY,9992.66262768,0.0005928059057977144,249,0,9992.66262768,204
WIX,10067.7001316,0.003504621180093959,249,0,10067.7001316,535
CHKE,9998.97250063,0.0004226686263739948,249,0,9998.97250063,3455
AGZD,9961.06680059,0.0008974841227253332,249,0,9961.06680059,206
CMLS,9940.40389807,0.006910314049512582,249,0,9940.40389807,1941
PACW,9984.90236105,0.0006600316306561611,249,0,9984.90236105,2909
PRFT,9895.12235816,0.0038557310801005285,249,0,9895.12235816,3497
WSFSL,9974.25967325,0.0005302809128234058,249,0,9974.25967325,359
ENSG,9963.16077295,0.0021116181380403543,249,0,9963.16077295,194
IIN,9956.47138047,0.0010185655291459097,249,0,9956.47138047,3164
EEMA,9971.97209208,0.0007145247320213719,249,0,9971.97209208,231
OKSB,10010.987948,0.0011538616864257964,249,0,10010.987948,672
CCIH,9982.01267829,0.0026723704119343077,249,0,9982.01267829,907
HSKA,9873.325566,0.0038336591838243686,249,0,9873.325566,2422
HMTV,9928.19250551,0.0029406782429935037,249,0,9928.19250551,630
BOJA,9859.44762609,0.0048034890376451025,249,0,9859.44762609,13
ESRX,9983.35260733,0.0005032703640747892,249,0,9983.35260733,590
QUNR,9960.86217183,0.0010081526236607305,249,0,9960.86217183,79
ELNK,9945.74266787,0.001922262652668083,249,0,9945.74266787,2887
GUID,10200.6226415,0.007329933215205285,249,0,10200.6226415,900
SEED,9916.56287425,0.005258094098893005,249,0,9916.56287425,1012
LEDS,9962.4748879,0.0010361394581659088,249,0,9962.4748879,433
CHRW,9980.89607322,0.0004069629307327748,249,0,9980.89607322,3994
COKE,9975.78942044,0.0004963694504502177,249,0,9975.78942044,1085
CACC,10337.0136986,0.010226667412920255,249,0,10337.0136986,794
WSTC,10006.2046276,0.0012726432485694408,249,0,10006.2046276,92
SNHY,9840.49148493,0.004195414099663945,249,0,9840.49148493,3655
YTEN,9903.48568097,0.0034791759005161293,249,0,9903.48568097,76
CXRX,9995.6753255,0.0006288184081817569,249,0,9995.6753255,77
EXTR,9983.29411765,0.0006055040445703306,249,0,9983.29411765,1971
